site::filter,page_name::filter,page_url,content_id,id_count,row_num,,,,,
oyster,hotel.detail,https://www.oyster.com/india/hotels/taj-lands-end/,7672,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/madrid/hotels/intercontinental-madrid/photos/club-room/,110270,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/montreal/hotels/delta-hotels-by-marriott-montreal/,103479,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/san-francisco/hotels/calista-organic-hotel/,19297,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/edinburgh/hotels/cairn-hotel-edinburgh/,115095,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/monterey-county/hotels/lovers-point-inn/,13901,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/las-vegas/hotels/the-platinum-hotel-and-spa/photos/pool/,71333,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/wisconsin-dells/hotels/kalahari-resorts-and-conventions/,226622,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/los-cabos/hotels/pueblo-bonito-sunset-beach/photos/skypool-lower/,96025,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/santa-fe/hotels/inn-at-vanessie/,55755,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/belize/hotels/caribbean-villas-hotel/,96882,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/jekyll-island/hotels/jekyll-island-campground/,112116,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/osaka/hotels/holiday-inn-osaka-namba/,56211,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dubai/hotels/atlantis-the-palm/photos/the-royal-pool/,23900,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bali/hotels/elephant-safari-park-and-lodge/,114718,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/cancun/hotels/occidental-tucancun/photos/amenities/,151564,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/mexico-city/hotels/intercontinental-presidente-mexico-city/,102638,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/vienna/hotels/grand-hotel-wien/,89615,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/kissimmee/hotels/celebration-suites/,89571,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dubrovnik/hotels/hotel-ariston/,96087,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/newark/hotels/best-western-plus-robert-treat-hotel/,9403,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/costa-rica/hotels/hotel-sugar-beach/,97694,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/athens/hotels/intercontinental-athenaeum/photos/club-room/,16626,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dublin/hotels/number-31/,110499,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/rotterdam/hotels/hotel-mainport-rotterdam/,109072,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-orleans/hotels/drury-inn-and-suites-new-orleans/,76148,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/aruba/hotels/tropicana-aruba-resort-and-casino/photos/three-bedroom-premium-condo/,115110,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/boston/hotels/seaport-boston-hotel/,100463,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/sanibel-island/hotels/sanibel-island-beach-resort/,111827,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/paris/hotels/paris-france-hotel/,103128,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/chiang-mai/hotels/dhara-dhevi-chiang-mai/,112047,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/quebec/hotels/hotel-palace-royal/,93933,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bangkok/hotels/happy-3/,12848,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/queensland/hotels/q1-resort-and-spa/photos/amenities/,113845,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/costa-rica/hotels/dreams-las-mareas-costa-rica/photos/swim-out-preferred-tropical-view/,107958,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/san-diego/hotels/hotel-iris/,90092,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/mitte/hotels/the-ritz-carlton-berlin/,93643,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/maine/hotels/meadowmere-resort/,110906,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/london/hotels/the-ritz-london/,24858,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/rome/hotels/domus-liberius/,43767,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dallas/hotels/the-adolphus/photos/amenities/,86115,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/cancun/hotels/dreams-playa-mujeres-golf-and-spa-resort/,40713,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dominican-republic/hotels/ancora-punta-cana-private-residence-yacht-club-and-marina/,43847,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/fiji/hotels/naviti-resort/photos/restaurants-and-bars/,98085,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/paris/hotels/le-citizen-hotel/,109883,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/sapporo/hotels/sapporo-grand-hotel/,113880,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/cancun/hotels/fiesta-americana-condesa-cancun-all-inclusive/,10081,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/san-francisco/hotels/hotel-abri/,113796,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/morocco/hotels/la-mamounia-marrakech/,111973,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/phuket/hotels/cape-panwa-hotel/,111802,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/oman/hotels/six-senses-zighy-bay/,41243,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/brussels/hotels/the-hotel-brussels/,108331,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/anaheim/hotels/ayres-hotel-anaheim/,46172,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/oxford/hotels/malmaison-oxford-castle/,111418,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bali/hotels/four-points-by-sheraton-bali-kuta/photos/deluxe-lagoon-view/,20158,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/quezon-city/hotels/the-cocoon-boutique-hotel/,112860,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/boston/hotels/wyndham-boston-beacon-hill/,93304,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/maine/hotels/captain-jefferds-inn/,99395,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/venice/hotels/al-ponte-antico-hotel/,87271,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/sheraton-tribeca-new-york-hotel/photos/amenities--v990106-14/,104471,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/mandarin-oriental-new-york/photos/pool/,58547,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/maldives/hotels/kandolhu-maldives/,9312,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/malaysia/hotels/sunway-hotel-georgetown-penang/,76965,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/rome/hotels/hotel-art-by-the-spanish-steps/,46959,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/playa-del-carmen/hotels/occidental-at-xcaret-destination/#,96034,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bali/hotels/bintang-kuta-hotel/,91986,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/melbourne/hotels/the-langham-melbourne/photos/pool/,94188,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/alberta/hotels/lake-louise-inn/,22892,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/india/hotels/hotel-lakend/,106594,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/barcelona/hotels/hotel-evenia-rossello/,61589,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/philadelphia/hotels/hilton-philadelphia-at-penns-landing/,71780,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/athens/hotels/saint-george-lycabettus/,113635,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bermuda/hotels/pompano-beach-club/photos/deluxe-room/,102448,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/connecticut/hotels/grand-pequot-tower/photos/center-suite/,101416,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/maldives/hotels/reethi-beach-resort/,113215,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/wisconsin/hotels/grand-geneva-resort-and-spa/,112458,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/alberta/hotels/banff-caribou-lodge-and-spa/,65578,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/lisbon/hotels/hotel-borges-chiado/,53109,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/madeira/hotels/the-cliff-bay-porto-bay/,112719,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/singapore/hotels/parkroyal-on-beach-road/,97447,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/philadelphia/hotels/the-windsor-suites/,101719,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/phuket/hotels/novotel-phuket-resort/,49739,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/element-new-york-times-square-west/,106042,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/orlando/hotels/disneys-art-of-animation-resort/photos/little-mermaid-pool/,89670,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/alberta/hotels/moose-hotel-and-suites/,106987,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/whistler/hotels/pan-pacific-whistler-village-centre/photos/amenities/,7927,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/pompano-beach/hotels/wyndham-sea-gardens/#,111141,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/pocono-mountains-region/hotels/split-rock-resort-and-golf-club/photos/beach/,113204,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bali/hotels/sun-island-hotel-legian/,95036,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/aspen/hotels/pokolodi-lodge/,75579,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/spokane/hotels/hotel-ruby/,105050,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/charleston/hotels/creekside-lands-inn/,98659,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/san-francisco/hotels/the-opal-san-francisco/,105046,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/atlanta/hotels/the-st-regis-atlanta/,71680,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/hyatt-centric-times-square/photos/executive-suite/,47909,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/san-diego/hotels/sheraton-carlsbad-resort-and-spa/photos/pool/,109470,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/orange-beach/hotels/island-house-hotel-orange-beach-a-doubletree-by-hilton/,110763,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/havana/hotels/memories-miramar-havana/,60097,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/australia/hotels/pullman-adelaide/,54547,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/budapest/hotels/prestige-hotel-budapest/,104674,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/oahu/hotels/four-seasons-resort-oahu-at-ko-olina/photos/adult-pool/,106862,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/jamaica/hotels/sandy-haven-resort/,106906,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/orlando/hotels/omni-orlando-resort-at-championsgate/,71174,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/atlanta/hotels/waldorf-astoria-atlanta-buckhead/,16053,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/daytona-beach/hotels/tropical-winds-oceanfront-hotel/,111271,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/fiji/hotels/club-fiji-resort/photos/beachfront-bure/,94205,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/st-lucia/hotels/royalton-saint-lucia/photos/luxury-junior-suite-swim-out/,94241,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/ixtapa/hotels/azul-ixtapa-beach-resort-and-convention-center/,151845,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/napa/hotels/silverado-resort-and-spa/photos/main-pool/,112979,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/lausanne/hotels/lausanne-palace/,32453,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/hyatt-centric-times-square/photos/amenities/,47909,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/charlotte/hotels/charlotte-marriott-city-center/,100451,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/florence/hotels/palazzo-gaddi/,110205,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/singapore/hotels/the-westin-singapore/photos/pool/,89068,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/santorini/hotels/cliff-side-suites/,18648,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/barcelona/hotels/hotel-acta-atrium-palace/,11976,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/porto/hotels/grande-hotel-do-porto/,92768,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/montreal/hotels/embassy-suites-by-hilton-montreal/,24584,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/paris/hotels/villa-pantheon/,113072,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/london/hotels/yotel-london-heathrow-airport/photos/standard-cabin/,10363,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/boulder/hotels/chautauqua-cottages/,110154,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/los-cabos/hotels/grand-solmar-lands-end-resort-and-spa/photos/kids-pool/,36761,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/mexico/hotels/hotel-riu-emerald-bay/photos/restaurants-and-bars/,151368,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/venice/hotels/hotel-dona-palace/,98319,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/hong-kong/hotels/hotel-madera-hong-kong/,103042,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/geneva/hotels/eastwest-hotel-geneva/,12128,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/toronto/hotels/gladstone-hotel/,100132,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dominican-republic/hotels/impressive-premium-resorts-and-spa/,429096,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/charlotte/hotels/the-westin-charlotte/,72250,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/reykjavik/hotels/centerhotel-klopp/,94645,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/guam/hotels/the-westin-resort-guam/,16337,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/ocean-city/hotels/comfort-inn-boardwalk/,52373,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/hong-kong/hotels/hong-kong-skycity-marriott-hotel/,103087,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/myrtle-beach/hotels/ocean-reef-resort/,25387,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dominican-republic/hotels/now-garden-punta-cana/,19647,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/istanbul/hotels/intercontinental-istanbul/,70520,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/sydney/hotels/ibis-budget-sydney-airport/,112765,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/florence/hotels/helvetia-and-bristol-hotel/,58196,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/kauai/hotels/waimea-plantation-cottages/photos/managers-cottage/,34072,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/india/hotels/umaid-bhawan-palace-jodhpur/photos/pool/,24939,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/casablanca-hotel-by-library-hotel-collection/,18899,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/stockholm/hotels/story-hotel/,97391,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/cancun/hotels/hotel-riu-caribe/,379811,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/orlando/hotels/disneys-contemporary-resort/,33496,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/rome/hotels/rome-marriott-grand-hotel-flora/photos/presidential-suite/,102378,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/chiang-mai/hotels/club-one-seven-chiang-mai/,33055,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/copenhagen/hotels/absalon-hotel/,64934,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/florence/hotels/hotel-cerretani-firenze-mgallery-by-sofitel/,104171,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/montreal/hotels/le-westin-montreal/photos/amenities/,112960,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bali/hotels/mercure-bali-nusa-dua/photos/restaurants-and-bars/,112972,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/sedona/hotels/sedona-summit-resort/photos/amenities--v909897-60/,70362,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/barcelona/hotels/w-barcelona/photos/wonderful-room/,93585,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/seattle/hotels/hyatt-house-seattle-downtown/,69190,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/costa-rica/hotels/adventure-inn/,92087,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/park-city/hotels/grand-summit-hotel/,21906,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/los-angeles/hotels/hilton-los-angeles-universal-city/photos/pool/,8773,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/venice/hotels/hotel-pesaro-palace/,96162,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/riviera-maya/hotels/ventus-at-marina-el-cid-spa-and-beach-resort/photos/restaurants-and-bars/,106845,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/maine/hotels/the-anchorage-by-the-sea/photos/beach-upper-room/,100189,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/fiji/hotels/intercontinental-fiji-golf-resort-and-spa/,59112,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/amsterdam/hotels/leonardo-hotel-amsterdam-city-center/,110430,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/andalucia/hotels/hotel-ritual-torremolinos/,50513,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/cleveland/hotels/aloft-cleveland-downtown/,103235,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/monterey-county/hotels/lighthouse-lodge-and-cottages/,99494,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/marseille/hotels/hotel-le-corbusier/,103885,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bali/hotels/pelangi-bali-hotel/photos/restaurants-and-bars/,76753,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/acapulco/hotels/ritz-acapulco/,102657,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/paris/hotels/legend-hotel-by-elegancia/,113629,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/cancun/hotels/golden-parnassus-all-inclusive-resort-and-spa-cancun/,199160,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dubai/hotels/dusit-thani-dubai/,110823,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/indian-wells/hotels/indian-wells-resort-hotel/,100897,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/paris/hotels/hotel-royal-saint-michel/,105304,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/delaware/hotels/boardwalk-plaza-hotel/photos/pool/,101357,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/mahe-island/hotels/constance-ephelia/,33062,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/aloft-manhattan-downtown-financial-district/,106614,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/los-angeles/hotels/sportsmens-lodge-hotel/,101452,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bathsheba/hotels/eco-lifestyle-and-lodge/,63713,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/maldives/hotels/noku-maldives/,110062,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/kuala-lumpur/hotels/the-majestic-hotel-kuala-lumpur/photos/pool/,111111,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/rome/hotels/hotel-degli-artisti/,107030,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bintan-island/hotels/bintan-spa-villa-beach-resort/,22409,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/santorini/hotels/aria-suites/,99196,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/pod-51/photos/bunk-bed-pod-with-shared-bathroom/,8089,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/cape-town/hotels/pepperclub-hotel/,112848,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/bavaro/hotels/majestic-elegance-punta-cana/photos/one-bedroom-suite/,24400,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/singapore/hotels/shangri-la-hotel-singapore/photos/horizon-club-junior-suite/,14159,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/jersey-city/hotels/hyatt-regency-jersey-city/photos/empire-suite/,111290,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/london/hotels/the-pelham-starhotels-collezione/,33544,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/minneapolis/hotels/hyatt-regency-minneapolis/,100242,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/japan/hotels/hotel-green-tower-makuhari/photos/miffy-room/,103838,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/myrtle-beach/hotels/hilton-myrtle-beach-resort/photos/king-enhanced-ocean-view/,106988,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/singapore/hotels/hotel-jen-orchardgateway-singapore/,102076,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/pattaya/hotels/cape-dara-resort/,114625,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/marthas-vineyard/hotels/vineyard-square-hotel-and-suites/,92913,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/costa-rica/hotels/ocho-artisan-bungalows/,38130,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/tokyo/hotels/hotel-metropolitan-marunouchi/,87973,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/miami/hotels/holiday-inn-miami-west-hialeah-gardens/photos/restaurants-and-bars/,76204,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/barcelona/hotels/occidental-atenea-mar-adults-only/,106629,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/steamboat-springs/hotels/sheraton-steamboat-resort/,101755,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/sicily/hotels/parc-hotel-ariston-and-palazzo-santa-caterina/,111995,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/paris/hotels/hotel-7-eiffel/,104022,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/es/cancun/hotels/temptation-cancun-resort/,210005,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/detroit/hotels/the-westin-book-cadillac-detroit/photos/pool/,109460,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/biloxi/hotels/white-house-hotel/photos/pool/,103227,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/santa-monica/hotels/loews-santa-monica-beach-hotel/,7799,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/belek/hotels/rixos-premium-belek/,105981,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/gatlinburg/hotels/the-edgewater-hotel/,100612,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/orange-county/hotels/laguna-cliffs-marriott-resort-and-spa/,429244,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/playa-mujeres/hotels/secrets-playa-mujeres-golf-and-spa-resort/photos/amenities/,12398,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/new-york-city/hotels/salisbury-hotel/,100381,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/san-diego/hotels/san-diego-marriott-la-jolla/,99459,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/breckenridge/hotels/mountain-thunder-lodge/,97170,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/barcelona/hotels/astoria-hotel/,110506,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/st-lucia/hotels/hummingbird-beach-resort/,94830,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dubai/hotels/radisson-blu-hotel-dubai-deira-creek/photos/amenities/,97417,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/oludeniz/hotels/liberty-hotels-lykia/,108732,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/ko-yao-noi/hotels/paradise-kohyao/,12251,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/palm-springs/hotels/del-marcos-hotel/,107051,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/dublin/hotels/maldron-hotel-parnell-square/,109407,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/las-vegas/hotels/marriotts-grand-chateau/photos/rooftop-pool/#,105243,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/pasig/hotels/ace-hotel-and-suites/,51148,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/melbourne/hotels/art-series-the-olsen/,111547,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/st-lucia/hotels/royalton-saint-lucia/photos/luxury-family-suite/,94241,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/melaka/hotels/holiday-inn-melaka/,112438,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/south-lake-tahoe/hotels/secrets-inn/,89985,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/lisbon/hotels/residencial-florescente/,114007,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/jamaica/hotels/sandals-montego-bay/photos/caribbean-deluxe-room/,8888,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/washington-dc/hotels/jw-marriott-hotel-washington-dc/photos/amenities/,17670,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/las-vegas/hotels/signature-at-mgm-grand/photos/the-hotel--v1964108-39/,108171,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/seoul/hotels/crown-park-hotel/,106564,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/houston/hotels/the-whitehall-houston/,72434,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/palo-alto/hotels/dinahs-garden-hotel/,104562,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/albuquerque/hotels/nativo-lodge/,92795,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/queenstown/hotels/hilton-queenstown-resort-and-spa/photos/two-bedroom-deluxe-residence/,105862,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/st-augustine/hotels/bayfront-marin-house-historic-inn/,114265,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/de/jamaica/hotels/hedonism-ii/,17340,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/santorini/hotels/oia-mare-villas/,97079,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/providence/hotels/hotel-providence/,68021,8,1,,,,,
oyster,hotel.detail,https://www.oyster.com/phuket/hotels/wyndham-grand-phuket-kalim-bay/,107028,8,1,,,,,
